@RELATION P2BotAgent

@ATTRIBUTE celda[8][10] NUMERIC
@ATTRIBUTE celda[9][10] NUMERIC
@ATTRIBUTE celda[9][11] NUMERIC
@ATTRIBUTE celda[10][10] NUMERIC
@ATTRIBUTE celda[11][10] NUMERIC
@ATTRIBUTE celda[10][11] NUMERIC
@ATTRIBUTE celda[11][11] NUMERIC
@ATTRIBUTE celda[10][12] NUMERIC
@ATTRIBUTE celda[11][12] NUMERIC
@ATTRIBUTE marioMode NUMERIC
@ATTRIBUTE coins NUMERIC
@ATTRIBUTE coinsGained NUMERIC
@ATTRIBUTE distancePassedCells NUMERIC
@ATTRIBUTE foso {1, 0}
@ATTRIBUTE obstaculo {1, 0}
@ATTRIBUTE enemys {1, 0}
@ATTRIBUTE coins_24 NUMERIC
@ATTRIBUTE timeLeft NUMERIC
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE ACTION {PARADO, SALTA, AVANZA, JUMP-ADVANCE}
@ATTRIBUTE cluster STRING
@data
2, 2, 2, 0, -60, 0, -60, -24, -60, 1, 26, 18, 41, 0, 0, 0, 4, 193, 255, AVANZA, moneda
2, 2, 2, 0, -60, 0, -60, -24, -60, 1, 26, 18, 41, 0, 0, 0, 2, 192, 255, AVANZA, moneda
2, 2, 2, 0, -60, 0, -60, -24, -60, 1, 26, 18, 41, 0, 0, 0, 1, 192, 255, AVANZA, moneda
2, 2, 2, 0, -60, 0, -60, -24, -60, 1, 26, 18, 41, 0, 0, 0, 1, 192, 255, AVANZA, moneda
2, 2, 2, 0, -60, 0, -60, -24, -60, 1, 26, 18, 41, 0, 0, 0, 1, 192, 255, AVANZA, moneda
0, 0, 2, 0, -60, 0, -60, -24, -60, 1, 24, 20, 41, 0, 0, 0, 1, 192, 287, AVANZA, no_danger
2, 2, 2, 0, -60, -24, -60, 0, -60, 1, 24, 20, 42, 0, 0, 0, 2, 192, 287, AVANZA, moneda
2, 0, -24, -60, -60, -60, -60, -60, -60, 1, 20, 20, 42, 0, 1, 0, 2, 192, 287, JUMP-ADVANCE, peligro
2, 0, -24, -60, -60, -60, -60, -60, -60, 1, 20, 20, 42, 0, 1, 0, 2, 192, 287, AVANZA, peligro
0, 0, -24, -60, -60, -60, -60, -60, -60, 1, 18, 22, 42, 0, 1, 0, 2, 192, 319, AVANZA, peligro
2, -24, 0, -60, -60, -60, -60, -60, -60, 1, 18, 22, 43, 0, 1, 0, 4, 192, 319, AVANZA, peligro
2, -24, 0, -60, -60, -60, -60, -60, -60, 1, 18, 22, 43, 0, 1, 0, 4, 192, 319, JUMP-ADVANCE, peligro
0, -24, 0, -60, -60, -60, -60, -60, -60, 1, 17, 23, 43, 0, 1, 0, 4, 192, 335, JUMP-ADVANCE, peligro
0, -24, 0, -60, -60, -60, -60, -60, -60, 1, 17, 23, 43, 0, 1, 0, 5, 192, 335, JUMP-ADVANCE, peligro
0, -24, 0, -60, -60, -60, -60, -60, -60, 1, 17, 23, 43, 0, 1, 0, 5, 192, 335, AVANZA, peligro
0, -24, 0, -60, -60, -60, -60, -60, -60, 1, 17, 23, 43, 0, 1, 0, 5, 192, 335, AVANZA, peligro
0, -24, 0, -60, -60, -60, -60, -60, -60, 1, 17, 23, 43, 0, 1, 0, 5, 191, 335, JUMP-ADVANCE, peligro
2, 0, 2, -24, -60, 0, -60, -24, -60, 1, 21, 23, 43, 0, 0, 0, 5, 191, 335, AVANZA, moneda
0, 0, 2, -24, -60, 0, -60, -24, -60, 1, 20, 24, 43, 0, 0, 0, 5, 191, 351, AVANZA, no_danger
0, 0, 2, -24, -60, 0, -60, -24, -60, 1, 20, 24, 43, 0, 0, 0, 6, 191, 351, AVANZA, no_danger
2, 2, 2, 0, -60, -24, -60, -24, -60, 1, 20, 24, 44, 0, 0, 0, 6, 191, 351, AVANZA, moneda
2, 2, 2, 0, -60, -24, -60, -24, -60, 1, 20, 24, 44, 0, 0, 0, 6, 191, 351, AVANZA, moneda
2, 2, 2, 0, -60, -24, -60, -24, -60, 1, 20, 24, 44, 0, 0, 0, 6, 191, 351, AVANZA, moneda
2, 2, 2, 0, -60, -24, -60, -24, -60, 1, 20, 24, 44, 0, 0, 0, 6, 191, 351, AVANZA, moneda
2, 2, 2, 0, -60, -24, -60, -24, -60, 1, 20, 24, 44, 0, 0, 0, 6, 191, 351, AVANZA, moneda
0, 0, 2, 0, -60, -24, -60, -24, -60, 1, 18, 26, 44, 0, 0, 0, 6, 191, 383, AVANZA, no_danger
2, 2, 2, -24, -60, -24, -60, 0, -60, 1, 18, 26, 45, 0, 0, 0, 8, 191, 383, AVANZA, moneda
2, -24, -24, -60, -60, -60, -60, -60, -60, 1, 14, 26, 45, 0, 1, 0, 8, 191, 383, AVANZA, peligro
2, -24, -24, -60, -60, -60, -60, -60, -60, 1, 14, 26, 45, 0, 1, 0, 8, 191, 383, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 12, 28, 45, 0, 1, 0, 8, 191, 415, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 12, 28, 45, 0, 1, 0, 8, 191, 415, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 12, 28, 45, 0, 1, 0, 8, 190, 415, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 12, 28, 45, 0, 1, 0, 8, 190, 415, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 12, 28, 45, 0, 1, 0, 8, 190, 415, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 12, 28, 45, 0, 1, 0, 6, 190, 415, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 12, 28, 45, 0, 1, 0, 6, 190, 415, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 12, 28, 45, 0, 1, 0, 6, 190, 415, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 12, 28, 45, 0, 1, 0, 5, 190, 415, JUMP-ADVANCE, peligro
0, 0, 2, -24, -60, -24, -60, 80, -60, 1, 16, 28, 45, 0, 0, 0, 5, 190, 415, AVANZA, no_danger
0, 0, 2, -24, -60, -24, -60, 80, -60, 1, 16, 28, 45, 0, 0, 0, 5, 190, 415, AVANZA, no_danger
0, 0, 2, -24, -60, -24, -60, 80, -60, 1, 16, 28, 45, 0, 0, 0, 5, 190, 415, AVANZA, no_danger
2, 2, 2, -24, -60, 80, -60, 0, -60, 1, 15, 28, 46, 0, 0, 1, 5, 190, 415, JUMP-ADVANCE, peligro
2, 2, 2, -24, -60, 80, -60, 0, -60, 1, 15, 28, 46, 0, 0, 1, 5, 190, 415, AVANZA, peligro
2, 2, 2, -24, -60, 80, -60, 0, -60, 1, 15, 28, 46, 0, 0, 1, 4, 190, 415, AVANZA, peligro
2, 2, 2, -24, -60, 80, -60, 0, -60, 1, 15, 28, 46, 0, 0, 1, 4, 190, 415, AVANZA, peligro
2, 2, 2, -24, -60, 80, -60, 0, -60, 1, 15, 28, 46, 0, 0, 1, 4, 190, 415, JUMP-ADVANCE, peligro
0, 0, 2, -24, -60, 80, -60, 0, -60, 1, 13, 30, 46, 0, 0, 1, 4, 189, 447, JUMP-ADVANCE, peligro
2, 2, 0, 80, -60, 0, -60, -60, -60, 1, 12, 30, 47, 0, 0, 1, 6, 189, 447, AVANZA, peligro
2, 2, 0, 80, -60, 0, -60, -60, -60, 1, 12, 30, 47, 0, 0, 1, 6, 189, 447, AVANZA, peligro
2, 2, 0, 80, -60, 0, -60, -60, -60, 1, 12, 30, 47, 0, 0, 1, 6, 189, 447, JUMP-ADVANCE, peligro
0, 0, 0, 80, -60, 0, -60, -60, -60, 1, 10, 32, 47, 0, 0, 1, 4, 189, 479, JUMP-ADVANCE, peligro
0, 0, 0, 80, -60, -60, -60, -60, -60, 1, 10, 32, 48, 0, 0, 1, 6, 189, 479, JUMP-ADVANCE, peligro
0, 80, -60, -60, -60, -60, -60, -60, -60, 1, 6, 32, 48, 0, 1, 1, 6, 189, 479, JUMP-ADVANCE, peligro
0, 0, -60, -60, -60, -60, -60, -60, -60, 1, 6, 32, 48, 0, 1, 0, 6, 189, 489, AVANZA, peligro
0, 0, 0, -60, -60, -60, -60, -60, -60, 1, 10, 32, 49, 0, 0, 0, 4, 189, 489, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 1, 10, 32, 49, 0, 0, 0, 4, 189, 489, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 1, 10, 32, 49, 0, 0, 0, 4, 189, 489, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 1, 10, 32, 50, 0, 0, 0, 4, 189, 489, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 1, 10, 32, 50, 0, 0, 0, 4, 189, 489, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 1, 10, 32, 50, 0, 0, 0, 4, 189, 489, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 1, 10, 32, 50, 0, 0, 0, 4, 189, 489, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 1, 13, 32, 51, 0, 0, 0, 4, 188, 489, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 1, 13, 32, 51, 0, 0, 0, 4, 188, 489, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 1, 13, 32, 51, 0, 0, 0, 4, 188, 489, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, 0, -60, 1, 15, 32, 52, 0, 0, 0, 4, 188, 489, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, 0, -60, 1, 15, 32, 52, 0, 0, 0, 4, 188, 489, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, 0, -60, 1, 15, 32, 52, 0, 0, 0, 4, 188, 489, AVANZA, no_danger
0, 0, 0, -60, -60, 0, -60, 0, -60, 1, 16, 32, 53, 0, 0, 0, 4, 188, 489, AVANZA, no_danger
0, 0, 0, -60, -60, 0, -60, 0, -60, 1, 16, 32, 53, 0, 0, 0, 4, 188, 489, AVANZA, no_danger
0, 0, 0, -60, -60, 0, -60, 0, -60, 1, 16, 32, 53, 0, 0, 0, 4, 188, 489, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 80, -60, 1, 15, 32, 54, 0, 0, 0, 4, 188, 489, AVANZA, no_danger
0, 0, 0, 0, -60, 80, -60, 80, -60, 1, 15, 32, 54, 0, 0, 1, 2, 188, 489, AVANZA, peligro
0, 0, 0, 0, -60, 80, -60, 80, -60, 1, 15, 32, 54, 0, 0, 1, 2, 188, 489, AVANZA, peligro
0, 0, 0, 80, -60, 80, -60, 0, -60, 1, 13, 32, 55, 0, 0, 1, 2, 188, 489, AVANZA, peligro
0, 80, 0, -60, -60, -60, -60, -60, -60, 1, 10, 32, 55, 0, 0, 1, 2, 188, 489, AVANZA, peligro
0, 80, 0, -60, -60, -60, -60, -60, -60, 1, 10, 32, 55, 0, 0, 1, 0, 188, 499, JUMP-ADVANCE, peligro
0, 0, 0, 0, -60, 0, -60, -60, -60, 1, 11, 32, 56, 0, 0, 0, 0, 187, 499, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, -24, -60, 1, 11, 32, 56, 0, 0, 0, 0, 187, 499, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, -24, -60, 1, 11, 32, 56, 0, 0, 0, 0, 187, 499, AVANZA, no_danger
0, 0, 0, 0, 0, -24, -60, -24, -60, 1, 9, 32, 57, 0, 0, 0, 0, 187, 499, AVANZA, no_danger
0, 0, 0, 0, 0, -24, -60, -24, -60, 1, 9, 32, 57, 0, 0, 0, 0, 187, 499, AVANZA, no_danger
0, 0, 0, 0, 0, -24, -60, -24, -60, 1, 9, 32, 57, 0, 0, 0, 0, 187, 499, AVANZA, no_danger
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 8, 32, 58, 0, 1, 0, 0, 187, 499, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 8, 32, 58, 0, 1, 0, 0, 187, 499, AVANZA, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 32, 58, 0, 1, 0, 0, 187, 499, JUMP-ADVANCE, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 32, 58, 0, 1, 0, 0, 187, 499, AVANZA, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 32, 58, 0, 1, 0, 0, 187, 499, JUMP-ADVANCE, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 1, 8, 32, 58, 0, 1, 0, 0, 187, 499, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 1, 8, 32, 58, 0, 1, 0, 0, 187, 499, JUMP-ADVANCE, peligro
0, 0, 2, -24, -60, -24, -60, -24, -60, 1, 8, 32, 58, 0, 0, 0, 0, 187, 499, AVANZA, no_danger
0, 0, 2, -24, -60, -24, -60, -24, -60, 1, 8, 32, 58, 0, 0, 0, 0, 187, 499, AVANZA, no_danger
0, 0, 2, 0, -24, 2, -24, 2, -24, 1, 8, 32, 58, 0, 0, 0, 0, 186, 499, AVANZA, no_danger
2, 2, 2, -24, -60, -24, -60, -24, -60, 1, 8, 32, 59, 0, 0, 0, 0, 186, 499, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 1, 8, 32, 59, 0, 0, 0, 0, 186, 499, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 1, 8, 32, 59, 0, 0, 0, 0, 186, 499, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 1, 8, 32, 59, 0, 0, 0, 0, 186, 499, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 1, 8, 32, 59, 0, 0, 0, 0, 186, 499, AVANZA, moneda
0, 0, 2, -24, -60, -24, -60, -24, -60, 1, 6, 34, 59, 0, 0, 0, 0, 186, 531, AVANZA, no_danger
2, 2, 2, -24, -60, -24, -60, 80, -60, 1, 6, 34, 60, 0, 0, 0, 2, 186, 531, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, 80, -60, 1, 6, 34, 60, 0, 0, 0, 2, 186, 531, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, 80, -60, 1, 6, 34, 60, 0, 0, 0, 2, 186, 531, AVANZA, moneda
0, 0, 2, -24, -60, -24, -60, 80, -60, 1, 4, 36, 60, 0, 0, 0, 2, 186, 563, AVANZA, no_danger
2, 2, 0, -24, -60, 80, -60, 0, -60, 1, 4, 36, 61, 0, 0, 1, 4, 186, 563, JUMP-ADVANCE, peligro
2, 2, 0, -24, -60, 80, -60, 0, -60, 1, 4, 36, 61, 0, 0, 1, 4, 186, 563, JUMP-ADVANCE, peligro
0, 0, 0, 0, -24, 0, 80, 0, 0, 1, 2, 38, 61, 0, 0, 0, 4, 186, 595, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 38, 62, 1, 0, 0, 6, 186, 595, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 38, 62, 1, 0, 0, 6, 185, 595, JUMP-ADVANCE, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 39, 62, 1, 0, 0, 6, 185, 611, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 39, 63, 1, 0, 0, 7, 185, 611, JUMP-ADVANCE, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 39, 63, 1, 0, 0, 7, 185, 611, AVANZA, peligro
0, 0, 0, 0, 80, 0, 0, 0, 0, 1, 2, 39, 63, 0, 0, 0, 7, 185, 611, AVANZA, no_danger
0, 0, 0, 80, -60, 0, 0, 0, 0, 1, 2, 39, 63, 0, 0, 1, 7, 185, 611, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 39, 64, 1, 0, 0, 7, 185, 611, JUMP-ADVANCE, peligro
0, 0, 0, 0, -60, 0, -60, 0, -60, 1, 2, 39, 64, 0, 0, 0, 7, 185, 621, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 39, 64, 1, 0, 0, 7, 185, 621, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 39, 65, 1, 0, 0, 7, 185, 621, JUMP-ADVANCE, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 39, 65, 1, 0, 0, 7, 185, 621, JUMP-ADVANCE, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 39, 65, 1, 0, 0, 7, 185, 621, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 39, 66, 1, 0, 0, 7, 185, 621, JUMP-ADVANCE, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 39, 66, 1, 0, 0, 7, 185, 621, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 39, 66, 1, 0, 0, 7, 185, 621, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 80, 1, 2, 39, 67, 0, 0, 0, 7, 184, 621, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 80, -60, 1, 2, 39, 67, 0, 0, 0, 5, 184, 621, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 1, 2, 39, 67, 0, 0, 0, 5, 184, 621, AVANZA, no_danger
0, 0, 80, -60, -60, -60, -60, -60, -60, 1, 2, 39, 68, 0, 0, 1, 5, 184, 621, JUMP-ADVANCE, peligro
0, 80, 80, -60, -60, -60, -60, -60, -60, 1, 2, 39, 68, 0, 0, 1, 5, 184, 621, JUMP-ADVANCE, peligro
0, 80, 0, -60, -60, -60, -60, -60, -60, 1, 2, 39, 68, 0, 0, 1, 3, 184, 621, AVANZA, peligro
0, 0, 80, -60, -60, -60, -60, -60, -60, 0, 2, 39, 69, 0, 0, 1, 3, 184, 579, JUMP-ADVANCE, peligro
0, 0, 80, -60, -60, -60, -60, -60, -60, 0, 2, 39, 69, 0, 0, 1, 3, 184, 579, AVANZA, peligro
0, 0, 80, -60, -60, -60, -60, -60, -60, 0, 2, 39, 69, 0, 0, 1, 1, 184, 579, AVANZA, peligro
0, 80, 0, -60, -60, -60, -60, -60, -60, 0, 1, 39, 70, 0, 0, 1, 1, 184, 579, JUMP-ADVANCE, peligro
0, 0, 0, 80, -60, 0, -60, 0, -60, 0, 1, 39, 70, 0, 0, 1, 1, 184, 579, JUMP-ADVANCE, peligro
0, 0, 0, 80, -60, 0, -60, 0, -60, 0, 1, 39, 70, 0, 0, 1, 0, 184, 579, JUMP-ADVANCE, peligro
-62, 0, 0, 0, -60, 0, -60, 0, -60, 0, 0, 39, 71, 0, 1, 0, 0, 184, 579, AVANZA, peligro
-62, 0, 0, 0, -60, 0, -60, 0, -60, 0, 0, 39, 71, 0, 1, 0, 0, 184, 579, JUMP-ADVANCE, peligro
-62, 0, 0, 80, -60, 0, -60, 0, -60, 0, 0, 39, 71, 0, 1, 1, 0, 184, 579, JUMP-ADVANCE, peligro
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 0, 39, 72, 0, 0, 0, 0, 183, 589, AVANZA, no_danger
-62, 0, 0, 0, -60, 0, -60, 0, -60, 0, 0, 39, 72, 0, 1, 0, 0, 183, 589, JUMP-ADVANCE, peligro
0, -62, -62, 0, 0, 0, 0, 0, 0, 0, 0, 39, 72, 1, 1, 0, 0, 183, 589, AVANZA, peligro
0, -62, -62, 0, 0, 0, 0, 0, 0, 0, 0, 39, 73, 1, 1, 0, 0, 183, 589, AVANZA, peligro
0, -62, -62, 0, 0, 0, 0, 0, 0, 0, 0, 39, 73, 1, 1, 0, 0, 183, 589, AVANZA, peligro
0, -62, -62, 0, 0, 0, 0, 0, 0, 0, 0, 39, 74, 1, 1, 0, 0, 183, 589, JUMP-ADVANCE, peligro
-62, 0, 0, 0, -60, 0, -60, 0, -60, 0, 0, 39, 74, 0, 1, 0, 0, 183, 589, AVANZA, peligro
-62, 0, 0, 0, -60, 0, -60, 0, -60, 0, 0, 39, 74, 0, 1, 0, 0, 183, 589, JUMP-ADVANCE, peligro
-62, 0, 0, 0, -60, 0, -60, 0, -60, 0, 0, 39, 75, 0, 1, 0, 0, 183, 589, JUMP-ADVANCE, peligro
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 0, 39, 75, 0, 0, 0, 0, 183, 589, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 0, 39, 75, 0, 0, 0, 0, 183, 589, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 0, 39, 76, 0, 0, 0, 0, 183, 589, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 0, 39, 76, 0, 0, 0, 0, 183, 589, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 0, 39, 76, 0, 0, 0, 0, 183, 589, AVANZA, no_danger
0, 0, 80, -60, -60, -60, -60, -60, -60, 0, 0, 39, 77, 0, 0, 1, 0, 183, 589, JUMP-ADVANCE, peligro
0, 0, 80, -60, -60, -60, -60, -60, -60, 0, 0, 39, 77, 0, 0, 1, 0, 182, 589, JUMP-ADVANCE, peligro
0, 0, 80, -60, -60, -60, -60, -60, -60, 0, 0, 39, 77, 0, 0, 1, 0, 182, 589, JUMP-ADVANCE, peligro
0, 0, 0, 0, -60, 0, -60, -60, -60, 0, 0, 39, 78, 0, 0, 0, 0, 182, 589, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 39, 78, 0, 0, 0, 0, 182, 589, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 39, 78, 0, 0, 0, 0, 182, 589, AVANZA, no_danger
0, 0, 0, 0, 0, 0, -60, 0, -60, 0, 0, 39, 79, 0, 0, 0, 0, 182, 589, AVANZA, no_danger
0, 0, 0, 0, 0, 0, -60, 0, -60, 0, 0, 39, 79, 0, 0, 0, 0, 182, 589, AVANZA, no_danger
0, 0, 0, 0, 0, 0, -60, 0, -60, 0, 0, 39, 79, 0, 0, 0, 0, 182, 589, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 0, 39, 80, 0, 0, 0, 0, 182, 589, AVANZA, no_danger
0, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 39, 80, 0, 1, 0, 0, 182, 589, JUMP-ADVANCE, peligro
0, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 39, 80, 0, 1, 0, 0, 182, 589, JUMP-ADVANCE, peligro
0, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 39, 80, 0, 1, 0, 0, 182, 589, AVANZA, peligro
0, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 39, 80, 0, 1, 0, 0, 182, 589, AVANZA, peligro
0, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 39, 80, 0, 1, 0, 0, 182, 589, AVANZA, peligro
0, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 39, 80, 0, 1, 0, 0, 182, 589, AVANZA, peligro
0, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 39, 80, 0, 1, 0, 0, 181, 589, JUMP-ADVANCE, peligro
0, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 39, 80, 0, 1, 0, 0, 181, 589, AVANZA, peligro
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 0, 39, 80, 0, 0, 0, 0, 181, 589, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 0, 39, 80, 0, 0, 0, 0, 181, 589, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 0, 39, 80, 0, 0, 0, 0, 181, 589, AVANZA, no_danger
0, 0, -85, -60, -60, -60, -60, -60, -60, 0, 0, 39, 81, 0, 1, 0, 0, 181, 589, AVANZA, peligro
0, 0, -85, -60, -60, -60, -60, -60, -60, 0, 0, 39, 81, 0, 1, 0, 0, 181, 589, JUMP-ADVANCE, peligro
0, 0, -85, -60, -60, -60, -60, -60, -60, 0, 0, 39, 81, 0, 1, 0, 0, 181, 589, AVANZA, peligro
0, 0, -85, -60, -60, -60, -60, -60, -60, 0, 0, 39, 81, 0, 1, 0, 0, 181, 589, JUMP-ADVANCE, peligro
0, 0, -85, -60, -60, -60, -60, -60, -60, 0, 0, 39, 81, 0, 1, 0, 0, 181, 589, AVANZA, peligro
0, 0, 0, 0, -60, -85, -60, -85, -60, 0, 0, 39, 81, 0, 0, 0, 0, 181, 589, AVANZA, no_danger
0, 0, 0, -85, -60, -85, -60, 0, -60, 0, 3, 39, 82, 0, 0, 0, 0, 181, 589, AVANZA, no_danger
0, 0, 0, -85, -60, -85, -60, 0, -60, 0, 3, 39, 82, 0, 0, 0, 0, 181, 589, AVANZA, no_danger
0, 0, 0, -85, -60, -85, -60, 0, -60, 0, 3, 39, 82, 0, 0, 0, 0, 181, 589, AVANZA, no_danger
0, 0, 0, -85, -60, -85, -60, 0, -60, 0, 3, 39, 82, 0, 0, 0, 0, 181, 589, AVANZA, no_danger
0, 0, 0, -85, -60, 0, -60, 0, -60, 0, 6, 39, 83, 0, 0, 0, 0, 180, 589, AVANZA, no_danger
0, 0, 0, -85, -60, 0, -60, 0, -60, 0, 6, 39, 83, 0, 0, 0, 0, 180, 589, AVANZA, no_danger
0, 0, 0, -85, -60, 0, -60, 0, -60, 0, 6, 39, 83, 0, 0, 0, 0, 180, 589, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 80, -60, 0, 9, 39, 84, 0, 0, 0, 0, 180, 589, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 80, -60, 0, 9, 39, 84, 0, 0, 0, 0, 180, 589, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 80, -60, 0, 9, 39, 84, 0, 0, 0, 0, 180, 589, AVANZA, no_danger
0, 0, 0, 0, -60, 80, -60, 0, -60, 0, 12, 39, 85, 0, 0, 1, 0, 180, 589, JUMP-ADVANCE, peligro
0, 0, 80, -60, -60, -60, -60, -60, -60, 0, 8, 39, 85, 0, 0, 1, 0, 180, 589, AVANZA, peligro
0, 80, 0, -60, -60, -60, -60, -60, -60, 0, 8, 39, 85, 0, 0, 1, 0, 180, 589, AVANZA, peligro
0, 80, 0, -60, -60, -60, -60, -60, -60, 0, 8, 39, 85, 0, 0, 1, 0, 180, 589, JUMP-ADVANCE, peligro
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 10, 39, 86, 0, 0, 0, 0, 180, 599, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 0, -60, 0, 14, 39, 86, 0, 0, 0, 0, 180, 599, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 39, 86, 1, 0, 0, 0, 180, 599, JUMP-ADVANCE, peligro
0, 0, 0, 0, 0, 0, 0, -24, -60, 0, 16, 39, 87, 0, 0, 0, 0, 180, 599, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, -24, -60, 0, 16, 39, 87, 0, 0, 0, 0, 180, 599, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, -24, -60, 0, 16, 39, 87, 0, 0, 0, 0, 179, 599, AVANZA, no_danger
0, 0, 0, 0, 0, -24, -60, -24, -60, 0, 16, 39, 88, 0, 0, 0, 0, 179, 599, AVANZA, no_danger
